trade_sequence,price,entropy
2443.0,2.2973,-0.1783854357938692
2444.0,2.2973,-0.1780897312453039
2446.0,2.2974,-0.1773628693233603
2447.0,2.2974,-0.1770452052039574
2448.0,2.2974,-0.176751750400332
2449.0,2.2974,-0.1764707461738928
2450.0,2.2974,-0.1761780727360056
2451.0,2.2974,-0.1758858219517688
2452.0,2.2974,-0.1755939933913342
2453.0,2.2974,-0.1753025866203467
2454.0,2.2974,-0.1750116012044794
2455.0,2.2974,-0.1747210367092571
2456.0,2.2974,-0.1744308926999306
2457.0,2.2974,-0.174141168741978
2459.0,2.2975,-0.1734717078556519
2460.0,2.2975,-0.1731834563520668
2461.0,2.2975,-0.1728956226361316
2462.0,2.2975,-0.1726082062545736
2463.0,2.2975,-0.1723212067734426
2464.0,2.2975,-0.1720346237588809
2465.0,2.2975,-0.1717484567768357
2466.0,2.2975,-0.1714627053932333
2467.0,2.2975,-0.1711773691738428
2468.0,2.2975,-0.1708925006534762
2469.0,2.2975,-0.1706079931737119
2470.0,2.2975,-0.1703238995562792
2471.0,2.2975,-0.1700402193668062
2472.0,2.2975,-0.1697569521706299
2473.0,2.2975,-0.1694740975331023
2475.0,2.2976,-0.1688395231887834
2476.0,2.2976,-0.1685580117734901
2477.0,2.2976,-0.1682769110820501
2478.0,2.2976,-0.1679962206423154
2479.0,2.2976,-0.1677159400193446
2480.0,2.2976,-0.1674360687783534
2481.0,2.2976,-0.1671566064840606
2482.0,2.2976,-0.1668775527017972
2484.0,2.2977,-0.1662515669542463
2485.0,2.2977,-0.1659738430155711
2486.0,2.2977,-0.1656965257517871
2487.0,2.2977,-0.1654196146914945
2488.0,2.2977,-0.1651431093995507
2489.0,2.2977,-0.1648670094407455
2490.0,2.2977,-0.164591314379642
2491.0,2.2977,-0.1643159748014892
2492.0,2.2977,-0.164041088495607
2493.0,2.2977,-0.1637666544330378
2494.0,2.2977,-0.1634925746095318
2495.0,2.2977,-0.163218897507086
2496.0,2.2977,-0.1629456226902869
2497.0,2.2977,-0.1626727497235956
2500.0,2.2977,-0.1618581037737878
2501.0,2.2977,-0.1615868247444921
2502.0,2.2977,-0.1613159460220249
2503.0,2.2977,-0.1610454665705417
2504.0,2.2977,-0.1607738855149579
2505.0,2.2977,-0.160504211448597
2506.0,2.2977,-0.1602349353142064
2507.0,2.2977,-0.1600386086239458
2508.0,2.2977,-0.159769732683804
2509.0,2.2977,-0.1594341228216822
2510.0,2.2977,-0.1591614909306658
2513.0,2.2977,-0.1583869358342644
2514.0,2.2977,-0.1581198147594602
2517.0,2.2977,-0.1573069141540858
2518.0,2.2977,-0.1570423309804617
2519.0,2.2977,-0.1567781434047084
2520.0,2.2977,-0.156514347846822
2521.0,2.2977,-0.1562842421969414
2522.0,2.2977,-0.1560210479844657
2523.0,2.2977,-0.1557616757714215
2524.0,2.2977,-0.155467509523872
2525.0,2.2977,-0.1552209328084239
2526.0,2.2977,-0.1549312458078286
2527.0,2.2977,-0.1546701410064889
2528.0,2.2977,-0.1544363677304903
2529.0,2.2977,-0.1541759800239174
2530.0,2.2977,-0.1539159803661413
2531.0,2.2977,-0.1536563683349441
2532.0,2.2977,-0.1533971434938665
2533.0,2.2977,-0.1531383054060664
2534.0,2.2977,-0.1528798536351948
2537.0,2.2977,-0.1520880825795372
2538.0,2.2977,-0.1518239967244593
2539.0,2.2977,-0.1515676116669535
2540.0,2.2977,-0.1513116097429466
2541.0,2.2977,-0.1510560319045586
2542.0,2.2977,-0.1508318121034972
2543.0,2.2977,-0.150576787264463
2544.0,2.2977,-0.1503221444799829
2546.0,2.2978,-0.1497206724292092
2547.0,2.2978,-0.1494674396218154
2548.0,2.2978,-0.1492145863623991
2549.0,2.2978,-0.1489621122025078
2550.0,2.2978,-0.1487100167087105
2551.0,2.2978,-0.1484582994477604
2552.0,2.2978,-0.14820695998626
2553.0,2.2978,-0.1479559978910938
2554.0,2.2978,-0.1477054127290995
2555.0,2.2978,-0.1474552040673271
2556.0,2.2978,-0.1472053714728534
2558.0,2.2979,-0.1466453861868443
2559.0,2.2979,-0.1463967762256158
2560.0,2.2979,-0.1461485405035042
2561.0,2.2979,-0.14590067855961
2562.0,2.2979,-0.145653189961746
2564.0,2.2978,-0.1452203087905688
2566.0,2.2979,-0.1446669575377398
2567.0,2.2979,-0.1444213291664889
2568.0,2.2979,-0.1441778438868575
2569.0,2.2979,-0.1439329468995482
2570.0,2.2979,-0.1436884198429944
2572.0,2.298,-0.143140364470699
2573.0,2.298,-0.1428970394233071
2574.0,2.298,-0.1426540831226687
2575.0,2.298,-0.1424114944713381
2576.0,2.298,-0.1421692730385074
2577.0,2.298,-0.1419274183936461
2578.0,2.298,-0.1416859301062628
2579.0,2.298,-0.1414448077459391
2580.0,2.298,-0.1412040508824998
2581.0,2.298,-0.1409636590856704
2582.0,2.298,-0.1407236319257037
2583.0,2.298,-0.1405085306355475
2584.0,2.298,-0.1402447968303893
2585.0,2.298,-0.1400058601232656
2586.0,2.298,-0.139767286339194
2587.0,2.298,-0.1395290750476443
2588.0,2.298,-0.1392912258195994
2589.0,2.298,-0.1390537382257937
2590.0,2.298,-0.1388166118374928
2591.0,2.298,-0.1385798462259739
2592.0,2.298,-0.1383434409623975
2593.0,2.298,-0.138107395618551
2594.0,2.298,-0.1378717097659225
2595.0,2.298,-0.1376363829764429
2596.0,2.298,-0.1374014148220082
2597.0,2.298,-0.1371649958598357
2598.0,2.298,-0.1369307536571033
2600.0,2.2979,-0.1365208210882508
2601.0,2.2979,-0.1362875575711814
2602.0,2.2979,-0.1360546501949417
2603.0,2.2979,-0.1358220985450381
2604.0,2.2979,-0.1355899021948653
2606.0,2.2978,-0.1351835955271018
2607.0,2.2978,-0.1349523709074866
2608.0,2.2978,-0.1347214999694791
2609.0,2.2978,-0.1344909823236764
2610.0,2.2978,-0.1342608175441782
2611.0,2.2978,-0.1340310052053083
2612.0,2.2978,-0.1338015448815467
2614.0,2.2977,-0.1334297414561494
2615.0,2.2977,-0.1332010906498377
2616.0,2.2977,-0.1329727798989441
2617.0,2.2977,-0.1327448198247951
2618.0,2.2977,-0.1325172100005135
2619.0,2.2977,-0.1322899499994083
2620.0,2.2977,-0.1320630393949269
2621.0,2.2977,-0.1318364777608025
2625.0,2.2978,-0.1308497612033916
2626.0,2.2978,-0.1306493846064111
2627.0,2.2978,-0.1304094774229832
2629.0,2.2977,-0.1300205792257941
2630.0,2.2977,-0.1298050515436126
2631.0,2.2977,-0.129582000734044
2632.0,2.2977,-0.1293592940326137
2633.0,2.2977,-0.1291369310199566
2634.0,2.2977,-0.1289149112728895
2635.0,2.2977,-0.1286932343683754
2636.0,2.2977,-0.1284718998836804
2637.0,2.2977,-0.1282509073962557
2638.0,2.2977,-0.12803025648371
2639.0,2.2977,-0.127803017238865
2640.0,2.2977,-0.127570455765878
2641.0,2.2977,-0.1273509352887143
2642.0,2.2977,-0.1271317542582729
2643.0,2.2977,-0.1269209443812625
2644.0,2.2977,-0.1267023964583082
2645.0,2.2977,-0.1264888280180358
2646.0,2.2977,-0.1262709306744823
2647.0,2.2977,-0.1260533709642246
2648.0,2.2977,-0.1258361484689797
2649.0,2.2977,-0.1256192627691574
2650.0,2.2977,-0.1254027134455408
2651.0,2.2977,-0.1251865000789345
2652.0,2.2977,-0.124958560254503
2653.0,2.2977,-0.1247430844986956
2654.0,2.2977,-0.1245279431708207
2656.0,2.2976,-0.1241566399836503
2657.0,2.2976,-0.1239423862443149
2658.0,2.2976,-0.12372846339749
2659.0,2.2976,-0.1235148731336342
2660.0,2.2976,-0.1233016150359987
2661.0,2.2976,-0.1230886886879809
2662.0,2.2976,-0.1228760936734321
2663.0,2.2976,-0.1226638295762468
2664.0,2.2976,-0.1224518959806671
2665.0,2.2976,-0.1222402924709762
2666.0,2.2976,-0.1220290186319629
2667.0,2.2976,-0.1218180740483904
2668.0,2.2976,-0.1216074583054143
2669.0,2.2976,-0.1213971709882344
2670.0,2.2976,-0.1211819132342591
2671.0,2.2976,-0.1209723110045938
2672.0,2.2976,-0.1207630358375151
2673.0,2.2976,-0.1205540873196489
2675.0,2.2975,-0.1201880973661058
2676.0,2.2975,-0.1199800436031079
2677.0,2.2975,-0.1197723149425871
2678.0,2.2975,-0.1195649109821304
2679.0,2.2975,-0.1193578313096828
2680.0,2.2975,-0.1191510755135498
2682.0,2.2974,-0.1187901347242817
2683.0,2.2974,-0.1185842597258185
2684.0,2.2974,-0.1183787066615055
2685.0,2.2974,-0.1181734755594503
2686.0,2.2974,-0.1179685660091693
2687.0,2.2974,-0.1177639776004484
2688.0,2.2974,-0.117559709923138
2689.0,2.2974,-0.1173557625676224
2690.0,2.2974,-0.1171521351243857
2691.0,2.2974,-0.1169488271841281
2692.0,2.2974,-0.1167458383377673
2694.0,2.2973,-0.1163914392853531
2695.0,2.2973,-0.1161893187532229
2696.0,2.2973,-0.1159875149770969
2697.0,2.2973,-0.1157860283932082
2698.0,2.2973,-0.115584858593902
2699.0,2.2973,-0.1153840051717098
2700.0,2.2973,-0.1151834677194379
2702.0,2.2972,-0.1148325185669389
2703.0,2.2972,-0.1146328456043927
2704.0,2.2972,-0.1144334861670221
2705.0,2.2972,-0.1142344407875679
2706.0,2.2972,-0.1140357090604151
2707.0,2.2972,-0.1138372905799408
2708.0,2.2972,-0.113639184941004
2709.0,2.2972,-0.1134413917385454
2711.0,2.2971,-0.1130949142193169
2712.0,2.2971,-0.1128979776073617
2713.0,2.2971,-0.1127013510150897
2714.0,2.2971,-0.1125050349504923
2715.0,2.2971,-0.1123090290101316
2717.0,2.297,-0.1119655535610418
2718.0,2.297,-0.1117703984971831
2719.0,2.297,-0.1115755512033666
2720.0,2.297,-0.1113810121292809
2721.0,2.297,-0.1111867808728282
2722.0,2.297,-0.1109928570324902
2723.0,2.297,-0.1107992402067784
2725.0,2.2969,-0.1104600430402169
2726.0,2.2969,-0.1102672679744705
2727.0,2.2969,-0.1100747976011076
2728.0,2.2969,-0.1098826323500793
2729.0,2.2969,-0.1096907718214737
2730.0,2.2969,-0.1094992156157391
2731.0,2.2969,-0.1093079633336064
2732.0,2.2969,-0.1091321345634682
2735.0,2.2969,-0.1085593497624455
2737.0,2.2968,-0.1082378551402308
2738.0,2.2968,-0.1080485130955315
2739.0,2.2968,-0.1078594622792697
2740.0,2.2968,-0.1076707124928069
2741.0,2.2968,-0.1074822633375227
2742.0,2.2968,-0.1072941144150469
2743.0,2.2968,-0.1071062653273179
2744.0,2.2968,-0.106918715676532
2745.0,2.2968,-0.1067314650652759
2746.0,2.2968,-0.1065666474734268
2747.0,2.2968,-0.1063798693648215
2748.0,2.2968,-0.1061933895896598
2749.0,2.2968,-0.1060072077818883
2750.0,2.2968,-0.1058213235438114
2752.0,2.2967,-0.105448212684632
2753.0,2.2967,-0.105263410140854
2754.0,2.2967,-0.1050789025649522
2755.0,2.2967,-0.1048946895795172
2756.0,2.2967,-0.104710770792442
2757.0,2.2967,-0.1045271458117817
2758.0,2.2967,-0.1043438734029519
2759.0,2.2967,-0.1041608345280136
2760.0,2.2967,-0.1039780882870413
2761.0,2.2967,-0.1037956342893134
2762.0,2.2967,-0.1036135888072055
2763.0,2.2967,-0.103431717468554
2764.0,2.2967,-0.1032501372055776
2765.0,2.2967,-0.1030688476286774
2767.0,2.2966,-0.102751565721199
2768.0,2.2966,-0.1025710705011414
2769.0,2.2966,-0.1023908642896669
2770.0,2.2966,-0.1022109469371422
2771.0,2.2966,-0.1020313180556282
2772.0,2.2966,-0.1018519772576682
2773.0,2.2966,-0.1016729241558245
2774.0,2.2966,-0.10149415836333
2775.0,2.2966,-0.101315679493424
2776.0,2.2966,-0.1011374871597539
2780.0,2.2967,-0.1004059398550026
2781.0,2.2967,-0.1002291167314732
2783.0,2.2966,-0.0999051241385245
2784.0,2.2966,-0.0997440833024514
2785.0,2.2966,-0.0995683283063072
2786.0,2.2966,-0.0993928565083583
2787.0,2.2966,-0.0992176675345426
2788.0,2.2966,-0.0990427610003708
2789.0,2.2966,-0.0988558578128744
2790.0,2.2966,-0.0986815843472474
2791.0,2.2966,-0.0985075918837315
2792.0,2.2966,-0.0983338800360521
2793.0,2.2966,-0.0981604484223349
2794.0,2.2966,-0.0979872966609965
2796.0,2.2965,-0.0976807742536178
2797.0,2.2965,-0.0975084090410243
2798.0,2.2965,-0.0973363196261761
2799.0,2.2965,-0.0971645081928367
2800.0,2.2965,-0.0969929743614313
2801.0,2.2965,-0.0968217177527396
2802.0,2.2965,-0.0966507379878893
2803.0,2.2965,-0.0964800346882403
2804.0,2.2965,-0.0963202536572466
2805.0,2.2965,-0.0961500419344951
2806.0,2.2965,-0.0959801057893187
2807.0,2.2965,-0.0958104448495379
2809.0,2.2964,-0.0955067230278811
2810.0,2.2964,-0.0953378560876726
2811.0,2.2964,-0.0951692587535589
2812.0,2.2964,-0.0950009346916754
2813.0,2.2964,-0.0948328835261348
2814.0,2.2964,-0.094665104881504
2815.0,2.2964,-0.0944975983825038
2816.0,2.2964,-0.0943303636542331
2818.0,2.2963,-0.0940281321526846
2819.0,2.2963,-0.0938616941087891
2820.0,2.2963,-0.0936955257440099
2821.0,2.2963,-0.0935296271669749
2822.0,2.2963,-0.0933639980054677
2823.0,2.2963,-0.0931986378875152
2825.0,2.2962,-0.0929081178872437
2826.0,2.2962,-0.0927434989865445
2827.0,2.2962,-0.0925791474920535
2828.0,2.2962,-0.0924150632717427
2829.0,2.2962,-0.0922512459555004
2830.0,2.2962,-0.0920876951736965
2831.0,2.2962,-0.0919244105568381
2832.0,2.2962,-0.0917613917359373
2833.0,2.2962,-0.0915986383422521
2834.0,2.2962,-0.0914378902441699
2835.0,2.2962,-0.0912756567245255
2836.0,2.2962,-0.09111141874087
2837.0,2.2962,-0.0909497264605359
2838.0,2.2962,-0.0907882977557379
2839.0,2.2962,-0.0906271322596598
2840.0,2.2962,-0.0904662296059745
2841.0,2.2962,-0.0903055894285378
2842.0,2.2962,-0.090145211361757
2843.0,2.2962,-0.089985095040094
2844.0,2.2962,-0.089825240098584
2845.0,2.2962,-0.0896656461723985
2846.0,2.2962,-0.0895063128971964
2848.0,2.2963,-0.0891506517380945
2849.0,2.2963,-0.0889923167289515
2850.0,2.2963,-0.0888340825402966
2851.0,2.2963,-0.0886758081985733
2852.0,2.2963,-0.0885180928614763
2853.0,2.2963,-0.0883606355499024
2854.0,2.2963,-0.0882034359023148
2855.0,2.2963,-0.0880464935572459
2856.0,2.2963,-0.0878898081536749
2858.0,2.2964,-0.0875423809812066
2859.0,2.2964,-0.0873865098777012
2860.0,2.2964,-0.0872308956342373
2861.0,2.2964,-0.0870755365079957
2862.0,2.2964,-0.0869204321398368
2863.0,2.2964,-0.0867655821709114
2864.0,2.2964,-0.0866109862427211
2866.0,2.2965,-0.0862652647220226
2867.0,2.2965,-0.0861114907516744
2868.0,2.2965,-0.0859579706400413
2870.0,2.2966,-0.0856134179575705
2873.0,2.2966,-0.0851602596411985
2877.0,2.2965,-0.0845983901469919
2879.0,2.2966,-0.0842465062914708
2880.0,2.2966,-0.0840973852092547
2886.0,2.2965,-0.0832361445471266
2887.0,2.2965,-0.0830873621139623
2889.0,2.2966,-0.082780177657201
2890.0,2.2966,-0.082618754651619
2891.0,2.2966,-0.0824604923945068
2892.0,2.2966,-0.0823129846156427
2893.0,2.2966,-0.0821657204576747
2894.0,2.2966,-0.0820186995710528
2895.0,2.2966,-0.0818719216079687
2896.0,2.2966,-0.0817253862209335
2897.0,2.2966,-0.0815790930629209
2898.0,2.2966,-0.0814330417872023
2899.0,2.2966,-0.0812872320473166
2900.0,2.2966,-0.081141663497267
2901.0,2.2966,-0.0809963357912519
2902.0,2.2966,-0.0808512485840388
2903.0,2.2966,-0.0807028170607673
2904.0,2.2966,-0.0805583125569089
2905.0,2.2966,-0.0804139647186249
2906.0,2.2966,-0.0802698559162574
2907.0,2.2966,-0.0801259858064737
2908.0,2.2966,-0.0799823540462549
2909.0,2.2966,-0.079838960292954
2910.0,2.2966,-0.0796958042042947
2911.0,2.2966,-0.0795531604132535
2912.0,2.2966,-0.079410477054515
2913.0,2.2966,-0.0792680303423013
2914.0,2.2966,-0.0791258199356298
2915.0,2.2966,-0.0789838454939564
2916.0,2.2966,-0.0788421066769346
2918.0,2.2967,-0.078524899071033
2919.0,2.2967,-0.0783839255115945
2920.0,2.2967,-0.0782431861298402
2921.0,2.2967,-0.078102680578754
2922.0,2.2967,-0.077962408520267
2923.0,2.2967,-0.0778223696166836
2924.0,2.2967,-0.0776825635306923
2926.0,2.2968,-0.0773700399295731
2927.0,2.2968,-0.0772309879744044
2928.0,2.2968,-0.0770921674104596
2929.0,2.2968,-0.0769535778938622
2930.0,2.2968,-0.0768152190895092
2931.0,2.2968,-0.0766771013082938
2932.0,2.2968,-0.0765392028631452
2933.0,2.2968,-0.0764015341270011
2934.0,2.2968,-0.0762640947661337
2935.0,2.2968,-0.0761268844470844
2936.0,2.2968,-0.0759899028367235
2938.0,2.2969,-0.0756837177505664
2939.0,2.2969,-0.0755479006334572
2940.0,2.2969,-0.0754118846387735
2941.0,2.2969,-0.0752760956156562
2942.0,2.2969,-0.0751405332332152
2943.0,2.2969,-0.0750051971607871
2945.0,2.297,-0.074702573959874
2946.0,2.297,-0.0745679714631682
2947.0,2.297,-0.074433593989279
2948.0,2.297,-0.0742993311155635
2949.0,2.297,-0.0741654030903103
2950.0,2.297,-0.0740316989785265
2951.0,2.297,-0.0738982184525416
2952.0,2.297,-0.0737649611849481
2953.0,2.297,-0.0736319268487971
2955.0,2.2971,-0.0733345993455945
2956.0,2.2971,-0.0732022868754219
2957.0,2.2971,-0.0730701960223512
2958.0,2.2971,-0.0729383263856392
2959.0,2.2971,-0.0728066776404305
2960.0,2.2971,-0.0726752494623186
2961.0,2.2971,-0.0725440415271965
2962.0,2.2971,-0.0724254187084706
2964.0,2.2972,-0.0721332895036521
2965.0,2.2972,-0.0720029336398074
2967.0,2.2971,-0.0717646479033097
2968.0,2.2971,-0.0716349548032267
2969.0,2.2971,-0.0715054780617745
2971.0,2.2972,-0.0712138743352619
2972.0,2.2972,-0.0710851151723713
2973.0,2.2972,-0.0709565728224445
2974.0,2.2972,-0.07082824647609
2975.0,2.2972,-0.0706998913684285
2977.0,2.2971,-0.0704819520678902
2978.0,2.2971,-0.0703510548021427
2979.0,2.2971,-0.0702237314445985
2980.0,2.2971,-0.0700966223466186
2981.0,2.2971,-0.069969727189951
2984.0,2.2971,-0.069587168093836
2985.0,2.2971,-0.0694611441837319
2986.0,2.2971,-0.0693353320427121
2987.0,2.2971,-0.0692097318675672
2988.0,2.2971,-0.0690843433435417
2989.0,2.2971,-0.0689591661561166
2990.0,2.2971,-0.0688341999912742
2991.0,2.2971,-0.0687094445352453
2992.0,2.2971,-0.068584899474647
2993.0,2.2971,-0.0684605644963891
2995.0,2.297,-0.0682412819217692
2996.0,2.297,-0.0681175295794031
2997.0,2.297,-0.0679939860343391
2998.0,2.297,-0.0678706510674732
2999.0,2.297,-0.0677475243677808
3000.0,2.297,-0.0676246056246513
3001.0,2.297,-0.0675018945278014
3002.0,2.297,-0.0673793907673538
3003.0,2.297,-0.0672570940337368
3005.0,2.2969,-0.0670429189995917
3006.0,2.2969,-0.0669211878405927
3007.0,2.2969,-0.0667996622773974
3008.0,2.2969,-0.066678342291321
3009.0,2.2969,-0.0665572275747513
3010.0,2.2969,-0.0664363178204156
3011.0,2.2969,-0.0663156127213382
3012.0,2.2969,-0.0661951119709488
3014.0,2.2968,-0.065983629100659
3015.0,2.2968,-0.0658636892175583
3016.0,2.2968,-0.0657439522360576
3017.0,2.2968,-0.0656244181564634
3018.0,2.2968,-0.0655050866741076
3019.0,2.2968,-0.0653859574847735
3020.0,2.2968,-0.0652670302845144
3021.0,2.2968,-0.0651483047697433
3022.0,2.2968,-0.0650297806372693
3023.0,2.2968,-0.0649114575842711
3024.0,2.2968,-0.0647954938990783
3025.0,2.2968,-0.0646775595995849
3026.0,2.2968,-0.0645598255266988
3027.0,2.2968,-0.0644422913789841
3028.0,2.2968,-0.0643249568551424
3029.0,2.2968,-0.064207821654175
3030.0,2.2968,-0.0640908854754341
3032.0,2.2969,-0.0638273814259051
3033.0,2.2969,-0.0637111023764317
3034.0,2.2969,-0.0635950212293171
3035.0,2.2969,-0.0634791374720296
3036.0,2.2969,-0.063363450806325
3037.0,2.2969,-0.063247960934246
3039.0,2.297,-0.0629899718483738
3040.0,2.297,-0.0628751186728489
3041.0,2.297,-0.0627604612346293
3042.0,2.297,-0.0626459990290489
3043.0,2.297,-0.0625317317603703
3045.0,2.2971,-0.0622784722064043
3046.0,2.2971,-0.0621648232880077
3047.0,2.2971,-0.062050588178677
3048.0,2.2971,-0.0619373319448307
3049.0,2.2971,-0.0618242688348048
3050.0,2.2971,-0.0617113985552943
3051.0,2.2971,-0.0615987208132723
3052.0,2.2971,-0.0614862353161179
3053.0,2.2971,-0.061373941771545
3054.0,2.2971,-0.0612618398877069
3055.0,2.2971,-0.0611499293729166
3056.0,2.2971,-0.0610382099359329
3057.0,2.2971,-0.060925693147674
3058.0,2.2971,-0.0608143607336787
3059.0,2.2971,-0.060703218500968
3060.0,2.2971,-0.0605922661597926
3061.0,2.2971,-0.0604815034206667
3063.0,2.2972,-0.0602341101344095
3064.0,2.2972,-0.0601239606657492
3065.0,2.2972,-0.0600139998239359
3066.0,2.2972,-0.0599042270679363
3067.0,2.2972,-0.0597946421105109
3068.0,2.2972,-0.0596852446646915
3069.0,2.2972,-0.0595760344439296
3071.0,2.2973,-0.059331852898797
3072.0,2.2973,-0.0592231863646119
3073.0,2.2973,-0.059118054882167
3074.0,2.2973,-0.0590098049924937
3075.0,2.2973,-0.0589017406163389
3076.0,2.2973,-0.0587938614700018
3077.0,2.2973,-0.0586861672694423
3078.0,2.2973,-0.0585786577309834
3079.0,2.2973,-0.0584713325712938
3080.0,2.2973,-0.0583641915073835
3081.0,2.2973,-0.0582551506021218
3082.0,2.2973,-0.0581480399474988
3083.0,2.2973,-0.0580448133240418
3086.0,2.2973,-0.0577223312551003
3087.0,2.2973,-0.0576164874930087
3088.0,2.2973,-0.0575108257116809
3089.0,2.2973,-0.0574053454218614
3090.0,2.2973,-0.0573000463442818
3091.0,2.2973,-0.0571949281999368
3092.0,2.2973,-0.0570899907102259
3094.0,2.2974,-0.0568553410122373
3095.0,2.2974,-0.0567509896946708
3096.0,2.2974,-0.0566468179224119
3097.0,2.2974,-0.0565428253377238
3098.0,2.2974,-0.0564390116641655
3099.0,2.2974,-0.056335376625622
3100.0,2.2974,-0.0562319199463074
3101.0,2.2974,-0.0561286413507301
3102.0,2.2974,-0.0560253586268648
3103.0,2.2974,-0.0559224364351146
3104.0,2.2974,-0.055819691498223
3105.0,2.2974,-0.055717123542109
3106.0,2.2974,-0.0556148611499165
3107.0,2.2974,-0.0555126455826173
3108.0,2.2974,-0.0554106061791924
3109.0,2.2974,-0.0553087426668836
3110.0,2.2974,-0.0552070547733169
3112.0,2.2975,-0.0549798625282149
3113.0,2.2975,-0.0548787434845427
3114.0,2.2975,-0.0547777989048397
3115.0,2.2975,-0.0546770285141789
3116.0,2.2975,-0.0545764320422613
3117.0,2.2975,-0.0544760092191525
3118.0,2.2975,-0.0543757597752819
3119.0,2.2975,-0.0542756834413651
3121.0,2.2976,-0.0540522327856577
3122.0,2.2976,-0.0539527163852482
3123.0,2.2976,-0.0538533719566488
3124.0,2.2976,-0.0537541992281579
3125.0,2.2976,-0.0536551979326179
3126.0,2.2976,-0.0535563626069448
3128.0,2.2975,-0.0533830146333396
3130.0,2.2976,-0.05316550721267
3131.0,2.2976,-0.0530675117218286
3132.0,2.2976,-0.0529696869697518
3133.0,2.2976,-0.0528720315955551
3134.0,2.2976,-0.0527745453348706
3135.0,2.2976,-0.052677227923564
3137.0,2.2975,-0.0525096083301615
3140.0,2.2975,-0.052226313706203
3141.0,2.2975,-0.0521299086769316
3142.0,2.2975,-0.0520336658937539
3143.0,2.2975,-0.0519375901851271
3144.0,2.2975,-0.0518416812889195
3146.0,2.2976,-0.0516167764228164
3147.0,2.2976,-0.0515223350521513
3148.0,2.2976,-0.0514281185934246
3149.0,2.2976,-0.0513331324912331
3150.0,2.2976,-0.051238311339457
3151.0,2.2976,-0.0511436548793939
3152.0,2.2976,-0.0510491628525106
3153.0,2.2976,-0.0509548350005853
3154.0,2.2976,-0.0508606710657271
3155.0,2.2976,-0.0507666707903998
3157.0,2.2977,-0.0505534539782563
3158.0,2.2977,-0.0504600027299809
3159.0,2.2977,-0.0503667139639318
3160.0,2.2977,-0.0502735874228077
3161.0,2.2977,-0.0501806228514466
3162.0,2.2977,-0.0500878199950134
3164.0,2.2978,-0.0498806622819805
3165.0,2.2978,-0.049788382332351
3166.0,2.2978,-0.0496962630207766
3167.0,2.2978,-0.0496043040905472
3168.0,2.2978,-0.0495125052888703
3169.0,2.2978,-0.0494208663633012
3170.0,2.2978,-0.0493293870617329
3171.0,2.2978,-0.0492380671323696
3172.0,2.2978,-0.0491469063236988
3173.0,2.2978,-0.049055904384607
3174.0,2.2978,-0.0489650610642916
3175.0,2.2978,-0.0488743761121792
3176.0,2.2978,-0.0487838492781834
3179.0,2.2978,-0.0485133335288142
3180.0,2.2978,-0.0484234359212547
3181.0,2.2978,-0.0483336952398475
3182.0,2.2978,-0.0482441111853022
3184.0,2.2979,-0.0480441555211798
3185.0,2.2979,-0.0479550778378033
3186.0,2.2979,-0.0478661557788594
3187.0,2.2979,-0.0477773890477752
3188.0,2.2979,-0.047688777398337
3189.0,2.2979,-0.0476003205846239
3190.0,2.2979,-0.0475149183269183
3191.0,2.2979,-0.0474278740388358
3192.0,2.2979,-0.0473423860366647
3193.0,2.2979,-0.0472545077799319
3194.0,2.2979,-0.0471667833021926
3195.0,2.2979,-0.0470792123599826
3196.0,2.2979,-0.0469917947089819
3197.0,2.2979,-0.0469045301052276
3198.0,2.2979,-0.0468174183050231
3200.0,2.298,-0.0466180521480844
3201.0,2.298,-0.0465314628754511
3202.0,2.298,-0.0464450258434541
3203.0,2.298,-0.0463587402121447
3204.0,2.298,-0.0462726057403485
3205.0,2.298,-0.0461866221872315
3206.0,2.298,-0.04610078931232
3207.0,2.298,-0.0460151068753831
3208.0,2.298,-0.0459295746365678
3209.0,2.298,-0.0458441923562493
3211.0,2.2981,-0.0456526993503639
3212.0,2.2981,-0.045567807212473
3213.0,2.2981,-0.045483064189594
3214.0,2.2981,-0.0453984698475157
3215.0,2.2981,-0.0453140239487242
3216.0,2.2981,-0.0452297262560547
3217.0,2.2981,-0.0451455765326531
3218.0,2.2981,-0.0450615745420139
3219.0,2.2981,-0.044977720047921
3221.0,2.2982,-0.0447919178483944
3223.0,2.2981,-0.0446444514971411
3224.0,2.2981,-0.0445615900584662
3225.0,2.2981,-0.0444786100380161
3226.0,2.2981,-0.0443957758940129
3227.0,2.2981,-0.0443130873926176
3228.0,2.2981,-0.0442305443004241
3229.0,2.2981,-0.0441481463842023
3230.0,2.2981,-0.0440658934110894
3231.0,2.2981,-0.0439837851485685
3232.0,2.2981,-0.0439007317091592
3233.0,2.2981,-0.0438189185999435
3234.0,2.2981,-0.0437372494770504
3237.0,2.2981,-0.0434930579988311
3238.0,2.2981,-0.0434119626556062
3239.0,2.2981,-0.0433310102411524
3240.0,2.2981,-0.043250200429492
3241.0,2.2981,-0.0431695329912794
3242.0,2.2981,-0.0430890076975314
3243.0,2.2981,-0.0430104846256147
3244.0,2.2981,-0.0429284553875127
3246.0,2.2982,-0.0427574123303778
3247.0,2.2982,-0.0426775775196095
3248.0,2.2982,-0.0425906978430166
3249.0,2.2982,-0.0425111904808004
3250.0,2.2982,-0.0424318234071144
3251.0,2.2982,-0.0423525963950755
